Site,bucket_name,bucket_position,tow,ring_size_mm,washer_type,ring_type,count,scallop_shell_height_mm,predicted_mw_g
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,104.17,20.0
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,88.76,13.7
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,84.05,12.0
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,85.74,12.6
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,101.82,18.9
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,81.58,11.2
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,81.49,11.2
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,68.18,7.3
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,91.19,14.6
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,93.06,15.3
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,94.65,15.9
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,92.39,15.0
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,82.35,11.4
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,102.96,19.4
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,91.14,14.5
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,80.91,11.0
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,99.09,17.7
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,93.7,15.5
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,102.23,19.1
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,88.91,13.7
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,76.52,9.6
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,75.97,9.5
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,78.96,10.4
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,87.93,13.4
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,88.58,13.6
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,89.18,13.8
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,82.34,11.4
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,91.02,14.5
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,85.39,12.5
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,78.92,10.3
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,77.79,10.0
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,95.06,16.1
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,81.66,11.2
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,84.33,12.1
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,96.12,16.5
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,81.4,11.1
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,89.67,14.0
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,92.55,15.1
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,98.78,17.6
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,94.37,15.8
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,98.59,17.5
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,76.57,9.6
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,92.52,15.1
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,82.79,11.6
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,59.34,5.3
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,87.75,13.3
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,75.16,9.2
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,84.32,12.1
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,87.27,13.1
Cape Tormentine,BUCKET7_43,7,43,88.9,R,88.9R,1,72.02,8.3
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,93.59,15.5
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,83.21,11.7
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,88.16,13.4
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,91.37,14.6
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,99.97,18.1
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,93.29,15.4
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,86.78,13.0
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,91.38,14.6
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,96.87,16.8
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,92.4,15.0
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,80.28,10.8
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,89.5,13.9
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,92.75,15.2
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,93.06,15.3
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,78.54,10.2
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,95.68,16.3
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,91.37,14.6
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,95.27,16.2
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,94.24,15.7
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,85.37,12.5
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,71.47,8.2
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,84.7,12.2
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,94.22,15.7
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,99.37,17.8
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,82.22,11.4
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,93.85,15.6
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,52.91,4.0
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,90.48,14.3
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,81.9,11.3
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,76.91,9.7
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,74.1,8.9
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,90.11,14.2
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,86.18,12.7
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,95.35,16.2
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,89.39,13.9
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,101.41,18.7
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,89.96,14.1
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,95.2,16.1
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,88.49,13.6
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,86.32,12.8
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,87.81,13.3
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,83.06,11.7
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,96.84,16.8
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,38.93,1.9
Cape Tormentine,BUCKET8_43,8,43,82.6,R,82.6R,1,44.8,2.7
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,99.23,17.8
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,91.73,14.8
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,88.18,13.5
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,98.16,17.3
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,92.73,15.2
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,92.8,15.2
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,90.63,14.4
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,78.01,10.1
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,99.69,18.0
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,94.49,15.8
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,90.84,14.4
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,101.17,18.6
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,97.57,17.1
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,99.19,17.8
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,97.63,17.1
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,86.82,13.0
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,91.33,14.6
Cape Tormentine,BUCKET9_43,9,43,88.9,S,88.9S,1,81.14,11.0
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,97.97,17.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,93.43,15.4
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,81.82,11.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,95.97,16.4
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,84.33,12.1
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,89.42,13.9
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,89.2,13.8
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,83.98,12.0
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,92.02,14.9
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,82.39,11.5
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,82.43,11.5
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,93.05,15.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,90.6,14.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,92.85,15.2
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,89.51,13.9
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,81.62,11.2
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,90.49,14.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,84.47,12.2
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,92.99,15.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,102.55,19.2
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,85.2,12.4
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,96.21,16.5
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,90.29,14.2
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,84.4,12.1
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,86.45,12.8
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,87.33,13.1
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,79.74,10.6
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,98.64,17.5
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,93.46,15.4
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,93.13,15.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,89.72,14.0
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,87.13,13.1
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,92.14,14.9
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,89.36,13.9
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,80.97,11.0
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,97.4,17.0
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,84.39,12.1
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,86.37,12.8
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,95.63,16.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,88.74,13.7
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,81.88,11.3
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,89.46,13.9
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,90.1,14.2
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,88.12,13.4
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,103.78,19.8
Cape Tormentine,BUCKET10_43,10,43,82.6,S,82.6S,1,87.61,13.2
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,102.62,19.3
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,91.83,14.8
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,92.63,15.1
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,95.27,16.2
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,81.69,11.2
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,86.14,12.7
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,79.04,10.4
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,90.85,14.4
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,81.62,11.2
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,86.94,13.0
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,82.17,11.4
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,82.32,11.4
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,82.86,11.6
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,85.77,12.6
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,75.6,9.3
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,96.92,16.8
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,78.53,10.2
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,97.39,17.0
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,82.93,11.6
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,98.91,17.7
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,69.79,7.7
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,87.47,13.2
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,86.59,12.9
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,92.08,14.9
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,78.99,10.4
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,95.89,16.4
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,97.53,17.1
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,92.06,14.9
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,94.08,15.7
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,85.86,12.6
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,88.75,13.7
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,95.03,16.1
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,89.79,14.0
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,64.01,6.3
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,77.81,10.0
Cape Tormentine,BUCKET1_44,1,44,82.6,S,82.6S,1,65.32,6.6
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,88.89,13.7
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,91.19,14.6
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,94.16,15.7
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,81.79,11.3
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,89.05,13.8
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,79.74,10.6
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,83.56,11.8
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,87.91,13.4
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,91.08,14.5
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,90.84,14.4
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,92.27,15.0
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,84.56,12.2
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,60.66,5.5
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,61.8,5.8
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,88.71,13.6
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,89.87,14.1
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,90.8,14.4
Cape Tormentine,BUCKET2_44,2,44,88.9,S,88.9S,1,83.48,11.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,94.72,15.9
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,89.6,14.0
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,92.06,14.9
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,93.09,15.3
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,91.69,14.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,99.73,18.0
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,99.31,17.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,83.62,11.9
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,92.89,15.2
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,92,14.9
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,78.17,10.1
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,98.7,17.6
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,96.08,16.5
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,86.85,13.0
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,88.2,13.5
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,86.37,12.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,88.52,13.6
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,64.91,6.5
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,88.65,13.6
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,90.94,14.5
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,83.46,11.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,94.36,15.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,56.53,4.7
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,97.41,17.0
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,77.25,9.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,81.28,11.1
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,100.87,18.5
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,104.83,20.3
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,108.24,21.9
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,84.76,12.2
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,85.07,12.4
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,76.8,9.7
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,94.35,15.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,89.95,14.1
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,82.28,11.4
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,93.74,15.5
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,85.19,12.4
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,93.44,15.4
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,94.34,15.8
Cape Tormentine,BUCKET3_44,3,44,82.6,R,82.6R,1,63.24,6.1
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,103.22,19.5
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,85.68,12.6
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,93.16,15.3
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,84.84,12.3
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,100.98,18.5
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,89.76,14.0
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,80.96,11.0
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,104.81,20.2
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,98.73,17.6
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,101.54,18.8
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,91.64,14.7
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,96.65,16.7
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,96.48,16.6
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,87.82,13.3
Cape Tormentine,BUCKET4_44,4,44,88.9,R,88.9R,1,71.38,8.2
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,88.8,13.7
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,94.87,16.0
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,94.7,15.9
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,86.48,12.8
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,68.86,7.5
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,68.48,7.4
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,85.27,12.4
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,95.51,16.3
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,89,13.8
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,90.28,14.2
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,85.32,12.4
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,79.66,10.6
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,90.86,14.4
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,63.05,6.1
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,82.97,11.6
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,84.83,12.3
Cape Tormentine,BUCKET5_44,5,44,14,L,14L,1,88.4,13.5
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,32.03,1.2
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,30.53,1.1
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,104.14,19.9
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,90.2,14.2
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,86.34,12.8
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,91.59,14.7
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,89.72,14.0
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,88.68,13.6
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,96.25,16.6
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,94.71,15.9
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,90.02,14.1
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,75.94,9.4
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,94.78,16.0
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,83.13,11.7
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,85.08,12.4
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,65.41,6.6
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,65.57,6.7
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,94.82,16.0
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,88.76,13.7
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,84.47,12.2
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,64.83,6.5
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,79.05,10.4
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,96.95,16.8
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,90.56,14.3
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,66.73,7.0
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,63.93,6.3
Cape Tormentine,BUCKET6_44,6,44,14,L,14L,1,80.97,11.0
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,107.23,21.4
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,102.35,19.1
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,84.19,12.1
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,72,8.3
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,85.46,12.5
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,96.15,16.5
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,92.14,14.9
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,96.3,16.6
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,87.55,13.2
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,79.89,10.6
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,92.32,15.0
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,99.49,17.9
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,91.9,14.8
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,91.8,14.8
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,92.3,15.0
Cape Tormentine,BUCKET7_44,7,44,88.9,R,88.9R,1,87.05,13.0
